CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Has_Revolving_Balance,Engagement_Score,Value_Score,Engagement_Band,Value_Band,Tenure_Band,Age_Band,Balance_Band,Product_Band,Retention_Priority,Cross_Sell_Opportunity,churn_probability,risk_band,best_model
716671983,Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983.0,1885,4098.0,0.601,4141,65,0.711,0.315,0,1,0.4087,0.272,Medium,Medium,25-36,31-40,5k-10k,3-4,Lower Priority,Low Priority,0.0048153243758668205,Low,Gradient Boosting
708252108,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259,0,1,0.4073,0.4066,Medium,High,49+,60+,5k-10k,5-6,Loyal / Upsell,Low Priority,0.004492464222266337,Low,Gradient Boosting
717212958,Existing Customer,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,6,3,3,3046.0,2415,631.0,0.492,3153,57,0.583,0.793,0,1,0.3532,0.3052,Low,Medium,25-36,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.11083951816932054,Low,Gradient Boosting
713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054,0,1,0.5156,0.6622,High,High,37-48,41-50,20k+,3-4,Loyal / Upsell,Low Priority,0.020225297573140785,Low,Gradient Boosting
779841483,Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972.0,1424,11548.0,0.525,2238,36,0.2,0.11,1,1,0.283,0.3001,Low,Medium,37-48,51-60,10k-20k,1-2,Monitor,Low Priority,0.9807888217442408,High,Gradient Boosting
710701233,Existing Customer,44,F,5,Graduate,Single,Unknown,Blue,37,3,1,1,17785.0,1259,16526.0,0.806,3890,72,1.118,0.071,0,1,0.505,0.4361,High,High,37-48,41-50,10k-20k,3-4,Loyal / Upsell,Low Priority,0.0031618222706801665,Low,Gradient Boosting
718837683,Existing Customer,55,M,2,High School,Single,$120K +,Blue,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497,0,1,0.3046,0.3158,Low,Medium,49+,51-60,2.5k-5k,5-6,Monitor,Low Priority,0.6387441943317742,Medium,Gradient Boosting
718127958,Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,36,4,2,2,9097.0,1656,7441.0,0.813,4174,85,0.7,0.182,0,1,0.4931,0.3506,High,High,25-36,51-60,5k-10k,3-4,Loyal / Upsell,Low Priority,0.00401116499992299,Low,Gradient Boosting
718685358,Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,44,6,1,4,1438.3,0,1438.3,0.827,4488,84,0.826,0.0,0,0,0.4965,0.3202,High,Medium,37-48,51-60,<2.5k,5-6,Lower Priority,Low Priority,0.004216786389234953,Low,Gradient Boosting
771559158,Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49,0,1,0.5084,0.2655,High,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.0035923746478004354,Low,Gradient Boosting
710138883,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,8109.0,0,8109.0,0.601,1835,43,0.344,0.0,1,0,0.343,0.3248,Low,Medium,25-36,41-50,5k-10k,5-6,Monitor,Low Priority,0.765767053728007,High,Gradient Boosting
711197658,Existing Customer,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,5,1,0,2618.0,2026,592.0,0.669,4198,68,0.619,0.774,0,1,0.5174,0.3041,High,Medium,37-48,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.00294148140711041,Low,Gradient Boosting
709045683,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,30,3,2,1,3549.0,0,3549.0,0.584,3921,63,0.8,0.0,0,0,0.4495,0.2385,Medium,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.028797112508267008,Low,Gradient Boosting
708272808,Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718.0,1474,1244.0,0.71,3542,59,0.639,0.542,0,1,0.4323,0.2572,Medium,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.013517270076842737,Low,Gradient Boosting
720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,0.637,4929,61,0.488,0.805,0,1,0.4803,0.3501,High,Medium,49+,51-60,<2.5k,5-6,Lower Priority,Low Priority,0.009438830303637345,Low,Gradient Boosting
709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802.0,1300,2502.0,0.627,2165,36,0.385,0.342,1,1,0.265,0.224,Low,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.8130281632644516,High,Gradient Boosting
712840608,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363,0,1,0.4746,0.3286,High,Medium,37-48,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.005506015119103664,Low,Gradient Boosting
788920308,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,37,3,2,1,2258.0,1250,1008.0,0.611,4368,75,0.596,0.554,0,1,0.4882,0.2414,High,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.004138252014423983,Low,Gradient Boosting
718160358,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,3,2,1438.3,0,1438.3,0.885,2492,35,0.296,0.0,1,0,0.302,0.2538,Low,Low,37-48,51-60,<2.5k,5-6,Lower Priority,Low Priority,0.9927648062849526,High,Gradient Boosting
719325783,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2954.0,2517,437.0,0.619,1909,28,0.474,0.852,1,1,0.29,0.2338,Low,Low,25-36,60+,2.5k-5k,3-4,Lower Priority,Low Priority,0.7083442645025524,High,Gradient Boosting
712885533,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,31,6,3,2,11882.0,1472,10410.0,0.413,3291,62,0.722,0.124,0,1,0.3851,0.4137,Medium,High,25-36,41-50,10k-20k,5-6,Loyal / Upsell,Low Priority,0.01484996659912116,Low,Gradient Boosting
719268333,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438.3,0,1438.3,0.929,4205,88,0.66,0.0,0,0,0.4345,0.2763,Medium,Medium,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.00668787966217734,Low,Gradient Boosting
721004133,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,6,2,2,1438.3,538,900.3,0.675,4093,73,0.659,0.374,0,1,0.4613,0.2798,Medium,Medium,25-36,31-40,<2.5k,5-6,Lower Priority,Low Priority,0.005243392801921858,Low,Gradient Boosting
714103908,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,36,4,2,2,2778.0,743,2035.0,0.812,4515,74,0.51,0.267,0,1,0.4718,0.2738,High,Medium,25-36,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.004240550361556227,Low,Gradient Boosting
771502383,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,0,1,0.3606,0.2615,Low,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.004633099687059788,Low,Gradient Boosting
713014533,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,0.951,3557,64,1.065,0.283,0,1,0.3618,0.3579,Low,High,37-48,51-60,5k-10k,5-6,"High Value, At Risk",Low Priority,0.007475563524458543,Low,Gradient Boosting
713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,1,0,0.2732,0.2675,Low,Medium,37-48,41-50,10k-20k,1-2,Monitor,Low Priority,0.993748131727307,High,Gradient Boosting
711294258,Existing Customer,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,3,2642.0,2377,265.0,0.829,4780,88,0.725,0.9,0,1,0.4621,0.2549,Medium,Low,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.005444352461714485,Low,Gradient Boosting
719954733,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,28,5,6,3,30357.0,1255,29102.0,0.788,4435,68,0.889,0.041,0,1,0.3052,0.6428,Low,High,25-36,41-50,20k+,5-6,"High Value, At Risk",Low Priority,0.01146397164230453,Low,Gradient Boosting
711561933,Existing Customer,57,F,1,Uneducated,Divorced,Less than $40K,Blue,47,6,6,1,2201.0,1420,781.0,0.762,4256,70,0.591,0.645,0,1,0.3402,0.3317,Low,Medium,37-48,51-60,<2.5k,5-6,Monitor,Low Priority,0.004691869783894958,Low,Gradient Boosting
826077033,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002.0,0,2002.0,0.803,2423,39,0.857,0.0,1,0,0.3774,0.1654,Medium,Low,37-48,41-50,<2.5k,1-2,Lower Priority,Low Priority,0.9907260475792417,High,Gradient Boosting
711555483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,36,3,3,2,8777.0,2517,6260.0,0.696,4551,83,0.729,0.287,0,1,0.4618,0.3276,Medium,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.019021193357185856,Low,Gradient Boosting
715194183,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,4,2575.0,411,2164.0,0.833,2423,43,0.593,0.16,1,1,0.2875,0.2122,Low,Low,25-36,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.9847940808366078,High,Gradient Boosting
716929233,Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,4,5182.0,1607,3575.0,0.874,5235,92,0.586,0.31,0,1,0.4641,0.2704,High,Medium,0-24,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.004918211776593105,Low,Gradient Boosting
709014558,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,42,3,3,2,3783.0,0,3783.0,0.59,4383,82,0.783,0.0,0,0,0.4561,0.2705,Medium,Medium,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.005150573514099182,Low,Gradient Boosting
710636208,Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,40,3,5,3,34516.0,0,34516.0,0.922,3847,74,0.805,0.0,0,0,0.3425,0.6589,Low,High,37-48,51-60,20k+,3-4,"High Value, At Risk",Low Priority,0.007761944597772573,Low,Gradient Boosting
815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0,0,1515.0,0.819,3894,60,0.818,0.0,0,0,0.4248,0.2062,Medium,Low,37-48,41-50,<2.5k,1-2,Lower Priority,Good Candidate,0.007144900672666928,Low,Gradient Boosting
718746933,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47,6,3,4,2865.0,2022,843.0,0.547,3441,66,0.65,0.706,0,1,0.3647,0.3271,Medium,Medium,37-48,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.00526721231964592,Low,Gradient Boosting
715686183,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,34,6,2,1,2711.0,0,2711.0,0.636,4795,65,1.031,0.0,0,0,0.4711,0.3239,High,Medium,25-36,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.009236593038484573,Low,Gradient Boosting
741778458,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,47,3,2,3,2341.0,1550,791.0,0.656,3406,57,1.478,0.662,0,1,0.3914,0.2447,Medium,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.014859357778904103,Low,Gradient Boosting
801056358,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,45,6,1,3,13287.0,1864,11423.0,0.603,3851,75,0.705,0.14,0,1,0.4784,0.4661,High,High,37-48,51-60,10k-20k,5-6,Loyal / Upsell,Low Priority,0.003418757477227108,Low,Gradient Boosting
709486158,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,20,5,1,3,1438.3,0,1438.3,0.896,4530,72,0.636,0.0,0,0,0.4837,0.253,High,Low,0-24,31-40,<2.5k,5-6,Lower Priority,Low Priority,0.005197305899823735,Low,Gradient Boosting
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639.0,0,1639.0,0.481,2242,44,0.571,0.0,1,0,0.2866,0.2167,Low,Low,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.9864683073099251,High,Gradient Boosting
803342358,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49,3,1,4,5668.0,2517,3151.0,0.704,3382,56,0.931,0.444,0,1,0.405,0.2913,Medium,Medium,49+,51-60,5k-10k,3-4,Lower Priority,Low Priority,0.04232003823620546,Low,Gradient Boosting
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096,1,1,0.1791,0.4841,Low,High,37-48,51-60,20k+,3-4,"High Value, At Risk",Low Priority,0.9092953718806888,High,Gradient Boosting
788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.0,1268,691.0,0.731,4275,61,0.649,0.647,0,1,0.4179,0.2967,Medium,Medium,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.01130129572282309,Low,Gradient Boosting
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838.0,0,1838.0,0.743,2461,47,1.136,0.0,1,0,0.3316,0.205,Low,Low,37-48,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.8465176739730115,High,Gradient Boosting
708584208,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,4,3111.0,2517,594.0,0.646,2367,41,0.519,0.809,1,1,0.3147,0.2683,Low,Medium,25-36,31-40,2.5k-5k,5-6,Monitor,Low Priority,0.8691943041034476,High,Gradient Boosting
789097833,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27,4,3,3,3927.0,720,3207.0,0.63,4230,93,0.898,0.183,0,1,0.4643,0.2681,High,Medium,25-36,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.005050630051933973,Low,Gradient Boosting
709443633,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345.0,838,3507.0,0.593,4770,62,0.722,0.193,0,1,0.4964,0.3055,High,Medium,25-36,31-40,2.5k-5k,5-6,Lower Priority,Low Priority,0.0077882309165767235,Low,Gradient Boosting
767280633,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,39,5,2,2,3003.0,1454,1549.0,0.595,4378,96,0.548,0.484,0,1,0.5246,0.3049,High,Medium,37-48,41-50,2.5k-5k,5-6,Lower Priority,Low Priority,0.004259927465144496,Low,Gradient Boosting
713096583,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,1438.3,544,894.3,0.543,2294,40,0.739,0.378,1,1,0.3108,0.2203,Low,Low,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.9654115656237839,High,Gradient Boosting
721033908,Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,46,6,3,1,2541.0,1053,1488.0,0.926,4552,82,0.745,0.414,0,1,0.476,0.3392,High,Medium,37-48,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.003698700288942312,Low,Gradient Boosting
756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422.0,1014,1408.0,0.688,2437,44,0.467,0.419,1,1,0.3236,0.2604,Low,Low,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.8763658296853087,High,Gradient Boosting
711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,1,2,4,1440.0,1211,229.0,0.465,2141,40,0.481,0.841,1,1,0.3079,0.1553,Low,Low,37-48,51-60,<2.5k,1-2,Lower Priority,Low Priority,0.9962329459660954,High,Gradient Boosting
772076208,Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,47,6,3,0,26108.0,1146,24962.0,0.476,3677,70,0.892,0.044,0,1,0.4459,0.634,Medium,High,37-48,51-60,20k+,5-6,Loyal / Upsell,Low Priority,0.003956415146379075,Low,Gradient Boosting
710666583,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516.0,2312,204.0,0.625,2321,36,0.5,0.919,1,1,0.3013,0.2098,Low,Low,25-36,18-30,2.5k-5k,3-4,Lower Priority,Low Priority,0.7545102319556046,High,Gradient Boosting
712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,4,3,2,3646.0,1047,2599.0,0.633,1969,38,0.52,0.287,1,1,0.2996,0.242,Low,Low,25-36,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.28101983015929494,Low,Gradient Boosting
794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214.0,2123,91.0,0.64,4478,77,0.791,0.959,0,1,0.512,0.3498,High,Medium,49+,60+,<2.5k,5-6,Lower Priority,Low Priority,0.0032593161224113727,Low,Gradient Boosting
716437533,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,43,5,3,3,11862.0,0,11862.0,0.52,4101,88,0.66,0.0,0,0,0.4492,0.423,Medium,High,37-48,51-60,10k-20k,5-6,Loyal / Upsell,Low Priority,0.006563813807887032,Low,Gradient Boosting
715109508,Existing Customer,44,F,3,College,Married,Unknown,Blue,36,3,1,4,8729.0,1427,7302.0,0.829,5347,96,0.524,0.163,0,1,0.543,0.3399,High,Medium,25-36,41-50,5k-10k,3-4,Lower Priority,Low Priority,0.004413829136193191,Low,Gradient Boosting
795392433,Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,29,3,1,1,2423.0,0,2423.0,0.663,4651,69,0.568,0.0,0,0,0.5118,0.2339,High,Low,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.004177794704295382,Low,Gradient Boosting
712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073.0,2517,1556.0,0.575,2059,43,0.433,0.618,1,1,0.3139,0.2758,Low,Medium,25-36,41-50,2.5k-5k,5-6,Monitor,Low Priority,0.930910142484511,High,Gradient Boosting
720118908,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,36,5,2,4,9916.0,0,9916.0,0.793,3477,65,0.667,0.0,0,0,0.3962,0.375,Medium,High,25-36,18-30,5k-10k,5-6,Loyal / Upsell,Low Priority,0.0026807284791722846,Low,Gradient Boosting
799486158,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,4,1438.3,949,489.3,0.736,4222,65,0.667,0.66,0,1,0.4103,0.2391,Medium,Low,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.00604326230107029,Low,Gradient Boosting
718980633,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,3,6452.0,1151,5301.0,0.884,4835,84,0.714,0.178,0,1,0.4531,0.3019,Medium,Medium,25-36,31-40,5k-10k,3-4,Lower Priority,Low Priority,0.005504036813712171,Low,Gradient Boosting
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,0.642,2452,44,0.63,0.723,1,1,0.3406,0.2706,Low,Medium,37-48,51-60,<2.5k,5-6,Monitor,Low Priority,0.5617844859362041,Medium,Gradient Boosting
709546608,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45,0,1,0.3188,0.311,Low,Medium,25-36,31-40,<2.5k,5-6,Monitor,Low Priority,0.05773465487478794,Low,Gradient Boosting
823624158,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,49,3,2,2,4500.0,0,4500.0,0.761,4579,78,0.814,0.0,0,0,0.4831,0.2955,High,Medium,49+,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.004960863840793491,Low,Gradient Boosting
771688983,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,41,4,1,2,2252.0,1811,441.0,0.68,4201,68,1.125,0.804,0,1,0.4841,0.2708,High,Medium,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.0032463596622501634,Low,Gradient Boosting
708701358,Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,3,2370.0,2031,339.0,0.889,4000,79,0.975,0.857,0,1,0.458,0.2351,Medium,Low,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.004174892667165523,Low,Gradient Boosting
712048008,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44,3,2,2,2610.0,1988,622.0,0.576,4127,69,0.533,0.762,0,1,0.4519,0.2546,Medium,Low,37-48,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.004094507433447552,Low,Gradient Boosting
710712783,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2294.0,1787,507.0,0.748,3904,76,0.854,0.779,0,1,0.4153,0.2415,Medium,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.004497345263434443,Low,Gradient Boosting
716626008,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,4,3,4,5062.0,1659,3403.0,0.836,4243,102,0.672,0.328,0,1,0.4705,0.2991,High,Medium,25-36,51-60,5k-10k,3-4,Lower Priority,Low Priority,0.00443387778401368,Low,Gradient Boosting
718284408,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,30,5,2,2,2415.0,1452,963.0,0.609,3970,68,0.619,0.601,0,1,0.4464,0.2745,Medium,Medium,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.004653065929203564,Low,Gradient Boosting
717414933,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702,0,1,0.3759,0.2554,Medium,Low,37-48,51-60,2.5k-5k,3-4,Lower Priority,Low Priority,0.015558305903794744,Low,Gradient Boosting
713032233,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,36,5,1,4,2708.0,2271,437.0,0.61,4812,83,0.766,0.839,0,1,0.5001,0.3027,High,Medium,25-36,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.004526350884809491,Low,Gradient Boosting
714234858,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,5,1,4,3666.0,1739,1927.0,0.779,4735,84,0.826,0.474,0,1,0.5012,0.3139,High,Medium,25-36,51-60,2.5k-5k,5-6,Lower Priority,Low Priority,0.0038031642948946104,Low,Gradient Boosting
714818058,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3,0,1438.3,0.71,4591,74,0.644,0.0,0,0,0.4566,0.2218,Medium,Low,25-36,31-40,<2.5k,3-4,Lower Priority,Low Priority,0.005317374080493478,Low,Gradient Boosting
708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,3,3,4,1438.3,0,1438.3,0.387,1587,42,0.448,0.0,1,0,0.2691,0.1927,Low,Low,37-48,51-60,<2.5k,3-4,Lower Priority,Low Priority,0.9178241230436169,High,Gradient Boosting
708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809.0,0,2809.0,0.854,2466,40,0.538,0.0,1,0,0.2974,0.2409,Low,Low,25-36,31-40,2.5k-5k,3-4,Lower Priority,Low Priority,0.973481407943581,High,Gradient Boosting
780100533,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,31,5,2,4,26303.0,2376,23927.0,0.583,3586,67,0.914,0.09,0,1,0.4033,0.5815,Medium,High,25-36,41-50,20k+,5-6,Loyal / Upsell,Low Priority,0.007065264527086635,Low,Gradient Boosting
711712983,Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,46,6,2,3,15982.0,0,15982.0,0.687,4503,80,0.667,0.0,0,0,0.47,0.5136,High,High,37-48,51-60,10k-20k,5-6,Loyal / Upsell,Low Priority,0.005384426943753277,Low,Gradient Boosting
712549758,Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,25,6,2,1,25060.0,0,25060.0,0.758,3749,61,0.743,0.0,0,0,0.4413,0.5822,Medium,High,25-36,31-40,20k+,5-6,Loyal / Upsell,Low Priority,0.0308403433234051,Low,Gradient Boosting
713348433,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29,6,3,2,1545.0,751,794.0,0.551,4477,62,0.59,0.486,0,1,0.4076,0.2946,Medium,Medium,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.012561764401109787,Low,Gradient Boosting
820599333,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,38,6,2,2,1438.3,604,834.3,0.771,4469,85,0.932,0.42,0,1,0.4987,0.3091,High,Medium,37-48,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.0044833567385041025,Low,Gradient Boosting
787261008,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,4,3,4,4112.0,1128,2984.0,0.587,4446,75,0.667,0.274,0,1,0.4064,0.2918,Medium,Medium,37-48,41-50,2.5k-5k,3-4,Lower Priority,Low Priority,0.00463202812334422,Low,Gradient Boosting
778343958,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,27,3,3,0,1451.0,0,1451.0,0.5,3866,72,0.714,0.0,0,0,0.4545,0.2049,Medium,Low,25-36,41-50,<2.5k,3-4,Lower Priority,Low Priority,0.005050942970564832,Low,Gradient Boosting
788407833,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42,5,3,2,16424.0,1368,15056.0,0.55,4025,79,0.881,0.083,0,1,0.4418,0.4795,Medium,High,37-48,41-50,10k-20k,5-6,Loyal / Upsell,Low Priority,0.00419723493542571,Low,Gradient Boosting
760807608,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41,5,3,4,2340.0,1680,660.0,0.791,4751,83,0.804,0.718,0,1,0.4323,0.3058,Medium,Medium,37-48,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.005152150433872386,Low,Gradient Boosting
771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926.0,879,1047.0,0.536,4385,71,0.614,0.456,0,1,0.3951,0.282,Medium,Medium,25-36,41-50,<2.5k,5-6,Lower Priority,Low Priority,0.007401155834749791,Low,Gradient Boosting
